,cluster_id,time,seqlength,coh_cluster
1068,2,0.15401,96,0
1069,2,0.15401,135,0
1070,2,0.15401,116,0
1071,2,0.15401,96,0
1072,2,0.15401,131,0
1073,2,0.15401,107,0
1074,2,0.15401,105,0
1075,2,0.15401,117,0
1076,2,0.15401,168,0
1077,2,0.15401,115,0
1078,2,0.15401,86,0
1079,2,0.15401,103,0
1080,2,0.15401,114,0
1081,2,0.15401,91,0
1082,2,0.15401,138,0
1083,2,0.15401,169,0
1084,2,0.15401,99,0
1085,2,0.15401,91,0
1086,2,0.15401,108,0
1087,2,0.15401,66,0
1088,2,0.15401,106,0
1089,2,0.15401,111,0
1090,2,0.15401,144,0
1091,2,0.15401,117,0
1092,2,0.15401,103,0
1093,2,0.15401,83,0
1094,2,0.15401,63,0
1095,2,0.15401,140,0
1096,2,0.15401,99,0
1097,2,0.15401,147,0
1098,2,0.15401,112,0
1099,2,0.15401,139,0
1100,2,0.15401,164,0
1101,2,0.15401,110,0
1102,2,0.15401,134,0
1103,2,0.15401,114,0
1104,2,0.15401,120,0
1105,2,0.15401,118,0
1106,2,0.15401,101,0
1107,2,0.15401,101,0
1108,2,0.15401,97,0
1109,2,0.15401,122,0
1110,2,0.15401,86,0
1111,2,0.15401,105,0
1112,2,0.15401,100,0
1113,2,0.15401,118,0
1114,2,0.15401,97,0
1115,2,0.15401,165,0
1116,2,0.15401,100,0
1117,2,0.15401,115,0
1118,2,0.15401,128,0
1119,2,0.15401,111,0
1120,2,0.15401,131,0
1121,2,0.15401,141,0
1122,2,0.15401,157,0
1123,2,0.15401,94,0
1124,2,0.15401,113,0
1125,2,0.15401,142,0
1126,2,0.15401,169,0
1127,2,0.15401,93,0
1128,2,0.15401,85,0
1129,2,0.15401,128,0
1130,2,0.15401,99,0
1131,2,0.15401,139,0
1132,2,0.15401,119,0
1133,2,0.15401,84,0
1134,2,0.15401,100,0
1135,2,0.15401,98,0
1136,2,0.15401,148,0
1137,2,0.15401,131,0
1138,2,0.15401,104,0
1139,2,0.15401,85,0
1140,2,0.15401,90,0
1141,2,0.15401,156,0
1142,2,0.15401,141,0
1143,2,0.15401,77,0
1144,2,0.15401,184,0
1145,2,0.15401,142,0
1146,2,0.15401,132,0
1147,2,0.15401,69,0
1148,2,0.15401,136,0
1149,2,0.15401,101,0
1150,2,0.15401,103,0
1151,2,0.15401,95,0
1152,2,0.15401,124,0
1153,2,0.15401,161,0
1154,2,0.15401,110,0
1155,2,0.15401,165,0
1156,2,0.15401,97,0
1157,2,0.15401,101,0
1158,2,0.15401,120,0
1159,2,0.15401,99,0
1160,2,0.15401,119,0
1161,2,0.15401,128,0
1162,2,0.15401,111,0
1163,2,0.15401,123,0
1164,2,0.15401,152,0
1165,2,0.15401,107,0
1166,2,0.15401,116,0
1167,2,0.15401,92,0
1168,2,0.15401,101,0
1169,2,0.15401,130,0
1170,2,0.15401,73,0
1171,2,0.15401,72,0
1172,2,0.15401,149,0
1173,2,0.15401,92,0
1174,2,0.15401,104,0
1175,2,0.15401,124,0
1176,2,0.15401,163,0
1177,2,0.15401,85,0
1178,2,0.15401,121,0
1179,2,0.15401,129,0
1180,2,0.15401,137,0
1181,2,0.15401,134,0
1182,2,0.15401,94,0
1183,2,0.15401,87,0
1184,2,0.15401,121,0
1185,2,0.15401,120,0
1186,2,0.15401,103,0
1187,2,0.15401,90,0
1188,2,0.15401,105,0
1189,2,0.15401,157,0
1190,2,0.15401,141,0
1191,2,0.15401,135,0
1192,2,0.15401,112,0
1193,2,0.15401,159,0
1194,2,0.15401,139,0
1195,2,0.15401,88,0
1196,2,0.15401,86,0
1197,2,0.15401,110,0
1198,2,0.15401,150,0
1199,2,0.15401,102,0
1200,3,0.15401,133,0
1201,3,0.15401,46,0
1202,3,0.15401,134,0
1203,3,0.15401,120,0
1204,3,0.15401,135,0
1205,3,0.15401,126,0
1206,3,0.15401,93,0
1207,3,0.15401,133,0
1208,3,0.15401,123,0
1209,3,0.15401,97,0
1210,3,0.15401,118,0
1211,3,0.15401,77,0
1212,3,0.15401,81,0
1213,3,0.15401,131,0
1214,3,0.15401,145,0
1215,3,0.15401,104,0
1216,3,0.15401,105,0
1217,3,0.15401,107,0
1218,3,0.15401,94,0
1219,3,0.15401,109,0
1220,3,0.15401,149,0
1221,3,0.15401,132,0
1222,3,0.15401,112,0
1223,3,0.15401,142,0
1224,3,0.15401,106,0
1225,3,0.15401,145,0
1226,3,0.15401,68,0
1227,3,0.15401,196,0
1228,3,0.15401,136,0
1229,3,0.15401,79,0
1230,3,0.15401,133,0
1231,3,0.15401,107,0
1232,3,0.15401,159,0
1233,3,0.15401,106,0
1234,3,0.15401,117,0
1235,3,0.15401,122,0
1236,3,0.15401,104,0
1237,3,0.15401,133,0
1238,3,0.15401,72,0
1239,3,0.15401,114,0
1240,3,0.15401,108,0
1241,3,0.15401,71,0
1242,3,0.15401,126,0
1243,3,0.15401,141,0
1244,3,0.15401,126,0
1245,3,0.15401,100,0
1246,3,0.15401,148,0
1247,3,0.15401,96,0
1248,3,0.15401,108,0
1249,3,0.15401,80,0
1250,3,0.15401,140,0
1251,3,0.15401,60,0
1252,3,0.15401,98,0
1253,3,0.15401,95,0
1254,3,0.15401,70,0
1255,3,0.15401,179,0
1256,3,0.15401,70,0
1257,3,0.15401,121,0
1258,3,0.15401,141,0
1259,3,0.15401,131,0
1260,3,0.15401,139,0
1261,3,0.15401,159,0
1262,3,0.15401,102,0
1263,3,0.15401,112,0
1264,3,0.15401,92,0
1265,3,0.15401,117,0
1266,3,0.15401,65,0
1267,3,0.15401,102,0
1268,3,0.15401,44,0
1269,3,0.15401,94,0
1270,3,0.15401,88,0
1271,3,0.15401,106,0
1272,3,0.15401,82,0
1273,3,0.15401,56,0
1274,3,0.15401,102,0
1275,3,0.15401,57,0
1276,3,0.15401,202,0
1277,3,0.15401,86,0
1278,3,0.15401,124,0
1279,3,0.15401,104,0
1280,3,0.15401,115,0
1281,3,0.15401,111,0
1282,3,0.15401,85,0
1283,3,0.15401,116,0
1284,3,0.15401,104,0
1285,3,0.15401,167,0
1286,3,0.15401,99,0
1287,3,0.15401,134,0
1288,3,0.15401,63,0
1289,3,0.15401,121,0
1290,3,0.15401,96,0
1291,3,0.15401,111,0
1292,3,0.15401,174,0
1293,3,0.15401,123,0
1294,3,0.15401,150,0
1295,3,0.15401,85,0
1296,3,0.15401,176,0
1297,3,0.15401,107,0
1298,3,0.15401,94,0
1299,3,0.15401,138,0
1300,3,0.15401,107,0
1301,3,0.15401,108,0
1302,3,0.15401,128,0
1303,3,0.15401,104,0
1304,3,0.15401,155,0
1305,3,0.15401,113,0
1306,3,0.15401,134,0
1307,3,0.15401,127,0
1308,3,0.15401,87,0
1309,3,0.15401,111,0
1310,3,0.15401,130,0
1311,3,0.15401,107,0
1312,3,0.15401,122,0
1313,3,0.15401,85,0
1314,3,0.15401,126,0
1315,3,0.15401,131,0
1316,3,0.15401,116,0
1317,3,0.15401,77,0
1318,3,0.15401,90,0
1319,3,0.15401,147,0
1320,3,0.15401,75,0
1321,3,0.15401,134,0
1322,3,0.15401,152,0
1323,3,0.15401,155,0
1324,3,0.15401,66,0
1325,3,0.15401,78,0
1326,3,0.15401,170,0
1327,3,0.15401,120,0
1328,3,0.15401,85,0
1329,3,0.15401,82,0
1330,3,0.15401,93,0
1331,3,0.15401,108,0
1332,3,0.15401,102,0
1333,3,0.15401,113,0
1334,3,0.15401,104,0
1335,3,0.15401,127,0
1336,3,0.15401,172,0
1337,3,0.15401,117,0
1338,3,0.15401,116,0
1339,3,0.15401,124,0
1340,3,0.15401,79,0
1341,3,0.15401,186,0
1342,3,0.15401,96,0
1343,3,0.15401,144,0
1344,3,0.15401,154,0
1345,3,0.15401,71,0
1346,3,0.15401,93,0
1347,3,0.15401,154,0
1348,3,0.15401,121,0
1349,3,0.15401,165,0
1350,3,0.15401,73,0
1351,3,0.15401,101,0
1352,3,0.15401,98,0
1353,3,0.15401,110,0
1354,3,0.15401,132,0
1355,3,0.15401,171,0
1356,3,0.15401,110,0
1357,3,0.15401,146,0
1358,3,0.15401,76,0
1359,3,0.15401,143,0
1360,3,0.15401,116,0
1361,3,0.15401,144,0
1362,3,0.15401,147,0
1363,3,0.15401,94,0
1364,3,0.15401,150,0
1365,3,0.15401,132,0
1366,3,0.15401,126,0
1367,3,0.15401,78,0
1368,3,0.15401,154,0
1369,3,0.15401,115,0
1370,3,0.15401,57,0
1371,3,0.15401,106,0
1372,3,0.15401,123,0
1373,3,0.15401,162,0
1374,3,0.15401,102,0
1375,3,0.15401,160,0
1376,3,0.15401,69,0
1377,3,0.15401,110,0
1378,3,0.15401,103,0
1379,3,0.15401,108,0
1380,3,0.15401,144,0
1381,3,0.15401,107,0
1382,3,0.15401,137,0
1383,3,0.15401,94,0
1384,3,0.15401,120,0
1385,3,0.15401,100,0
1386,3,0.15401,101,0
1387,3,0.15401,119,0
1388,3,0.15401,167,0
1389,3,0.15401,121,0
1390,3,0.15401,116,0
1391,3,0.15401,182,0
1392,3,0.15401,121,0
1393,3,0.15401,133,0
1394,3,0.15401,189,0
1395,3,0.15401,80,0
1396,3,0.15401,93,0
1397,3,0.15401,123,0
1398,3,0.15401,122,0
1399,3,0.15401,68,0
1400,3,0.15401,115,0
1401,3,0.15401,93,0
1402,3,0.15401,148,0
1403,3,0.15401,137,0
1404,3,0.15401,98,0
1405,3,0.15401,142,0
1406,3,0.15401,97,0
1407,3,0.15401,99,0
1408,3,0.15401,82,0
1409,3,0.15401,144,0
1410,3,0.15401,96,0
1411,3,0.15401,102,0
1412,3,0.15401,80,0
1413,3,0.15401,125,0
1414,3,0.15401,136,0
1415,3,0.15401,102,0
1416,3,0.15401,108,0
1417,3,0.15401,146,0
1418,3,0.15401,67,0
1419,3,0.15401,158,0
1420,3,0.15401,122,0
1421,3,0.15401,56,0
1422,3,0.15401,164,0
1423,3,0.15401,140,0
1424,3,0.15401,102,0
1425,3,0.15401,128,0
1426,3,0.15401,110,0
1427,3,0.15401,129,0
1428,3,0.15401,123,0
1429,3,0.15401,164,0
1430,3,0.15401,141,0
1431,3,0.15401,136,0
1432,3,0.15401,110,0
1433,3,0.15401,155,0
1434,3,0.15401,77,0
1435,3,0.15401,92,0
1436,3,0.15401,141,0
1437,3,0.15401,84,0
1438,3,0.15401,81,0
1439,3,0.15401,84,0
1440,3,0.15401,101,0
1441,3,0.15401,143,0
1442,3,0.15401,112,0
1443,3,0.15401,120,0
1444,3,0.15401,109,0
1445,3,0.15401,132,0
1446,3,0.15401,150,0
1447,3,0.15401,123,0
1448,3,0.15401,107,0
1449,3,0.15401,112,0
1450,3,0.15401,92,0
1451,3,0.15401,105,0
1452,3,0.15401,88,0
1453,3,0.15401,72,0
1454,3,0.15401,53,0
1455,3,0.15401,124,0
1456,3,0.15401,97,0
1457,3,0.15401,55,0
1458,3,0.15401,132,0
1459,3,0.15401,111,0
1460,3,0.15401,153,0
1461,3,0.15401,128,0
1462,3,0.15401,114,0
1463,3,0.15401,113,0
1464,3,0.15401,131,0
1465,3,0.15401,113,0
1466,3,0.15401,125,0
1467,3,0.15401,160,0
1468,3,0.15401,91,0
1469,3,0.15401,91,0
1470,3,0.15401,103,0
1471,3,0.15401,161,0
1472,3,0.15401,97,0
1473,3,0.15401,109,0
1474,3,0.15401,91,0
1475,3,0.15401,83,0
1476,3,0.15401,82,0
1477,3,0.15401,104,0
1478,3,0.15401,137,0
1479,3,0.15401,176,0
1480,3,0.15401,81,0
1481,3,0.15401,139,0
1482,3,0.15401,126,0
1483,3,0.15401,104,0
1484,3,0.15401,112,0
1485,3,0.15401,123,0
1486,3,0.15401,146,0
1487,3,0.15401,195,0
1488,3,0.15401,85,0
1489,3,0.15401,138,0
1490,3,0.15401,164,0
1491,3,0.15401,108,0
1492,3,0.15401,98,0
1493,3,0.15401,131,0
1494,3,0.15401,125,0
1495,3,0.15401,123,0
1496,3,0.15401,110,0
1497,3,0.15401,169,0
1498,3,0.15401,76,0
1499,3,0.15401,161,0
1500,3,0.15401,163,0
1501,3,0.15401,103,0
1502,3,0.15401,139,0
1503,3,0.15401,168,0
1504,3,0.15401,100,0
1505,3,0.15401,165,0
1506,3,0.15401,113,0
1507,3,0.15401,153,0
1508,3,0.15401,101,0
1509,3,0.15401,94,0
1510,3,0.15401,141,0
1511,3,0.15401,93,0
1512,3,0.15401,95,0
1513,3,0.15401,79,0
1514,3,0.15401,246,0
1515,3,0.15401,151,0
1516,3,0.15401,87,0
1517,3,0.15401,114,0
1518,3,0.15401,70,0
1519,3,0.15401,73,0
1520,3,0.15401,136,0
1521,3,0.15401,121,0
1522,3,0.15401,112,0
1523,3,0.15401,111,0
1524,3,0.15401,152,0
1525,3,0.15401,126,0
1526,3,0.15401,117,0
1527,3,0.15401,84,0
1528,3,0.15401,142,0
1529,3,0.15401,131,0
1530,3,0.15401,79,0
1531,3,0.15401,118,0
1532,3,0.15401,109,0
1533,3,0.15401,162,0
1534,3,0.15401,107,0
1535,3,0.15401,75,0
1536,3,0.15401,103,0
1537,3,0.15401,165,0
1538,3,0.15401,115,0
1539,3,0.15401,84,0
1540,3,0.15401,131,0
1541,3,0.15401,136,0
1542,3,0.15401,161,0
1543,3,0.15401,116,0
1544,3,0.15401,87,0
1545,3,0.15401,116,0
1546,3,0.15401,80,0
1547,3,0.15401,98,0
1548,3,0.15401,142,0
1549,3,0.15401,124,0
1550,3,0.15401,142,0
1551,3,0.15401,140,0
1552,3,0.15401,97,0
1553,3,0.15401,96,0
1554,3,0.15401,93,0
1555,3,0.15401,133,0
1556,3,0.15401,84,0
1557,3,0.15401,128,0
1558,3,0.15401,101,0
1559,3,0.15401,107,0
1560,3,0.15401,79,0
1561,3,0.15401,87,0
1562,3,0.15401,187,0
1563,3,0.15401,202,0
1564,3,0.15401,102,0
1565,3,0.15401,103,0
1566,3,0.15401,151,0
1567,3,0.15401,143,0
1568,3,0.15401,133,0
1569,3,0.15401,118,0
1570,3,0.15401,131,0
1571,3,0.15401,102,0
1572,3,0.15401,88,0
1573,3,0.15401,159,0
1574,3,0.15401,127,0
1575,3,0.15401,85,0
1576,3,0.15401,68,0
1577,3,0.15401,146,0
1578,3,0.15401,208,0
1579,3,0.15401,174,0
1580,3,0.15401,112,0
1581,3,0.15401,96,0
1582,3,0.15401,83,0
1583,3,0.15401,121,0
1584,3,0.15401,75,0
1585,3,0.15401,104,0
1586,3,0.15401,84,0
1587,3,0.15401,200,0
1588,3,0.15401,73,0
1589,3,0.15401,91,0
1590,3,0.15401,150,0
1591,3,0.15401,151,0
1592,3,0.15401,137,0
1593,3,0.15401,98,0
1594,3,0.15401,101,0
1595,3,0.15401,96,0
1596,3,0.15401,109,0
1597,3,0.15401,128,0
1598,3,0.15401,139,0
1599,3,0.15401,119,0
