,cluster_id,time,seqlength,coh_cluster
1068,2,0.15245,106,0
1069,2,0.15245,83,0
1070,2,0.15245,112,0
1071,2,0.15245,75,0
1072,2,0.15245,55,0
1073,2,0.15245,113,0
1074,2,0.15245,93,0
1075,2,0.15245,94,0
1076,2,0.15245,86,0
1077,2,0.15245,138,0
1078,2,0.15245,110,0
1079,2,0.15245,87,0
1080,2,0.15245,90,0
1081,2,0.15245,104,0
1082,2,0.15245,79,0
1083,2,0.15245,70,0
1084,2,0.15245,68,0
1085,2,0.15245,131,0
1086,2,0.15245,117,0
1087,2,0.15245,97,0
1088,2,0.15245,92,0
1089,2,0.15245,65,0
1090,2,0.15245,87,0
1091,2,0.15245,76,0
1092,2,0.15245,77,0
1093,2,0.15245,147,0
1094,2,0.15245,68,0
1095,2,0.15245,98,0
1096,2,0.15245,78,0
1097,2,0.15245,133,0
1098,2,0.15245,94,0
1099,2,0.15245,89,0
1100,2,0.15245,68,0
1101,2,0.15245,102,0
1102,2,0.15245,98,0
1103,2,0.15245,109,0
1104,2,0.15245,102,0
1105,2,0.15245,86,0
1106,2,0.15245,82,0
1107,2,0.15245,45,0
1108,2,0.15245,99,0
1109,2,0.15245,76,0
1110,2,0.15245,72,0
1111,2,0.15245,86,0
1112,2,0.15245,129,0
1113,2,0.15245,146,0
1114,2,0.15245,128,0
1115,2,0.15245,121,0
1116,2,0.15245,65,0
1117,2,0.15245,101,0
1118,2,0.15245,73,0
1119,2,0.15245,82,0
1120,2,0.15245,75,0
1121,2,0.15245,138,0
1122,2,0.15245,91,0
1123,2,0.15245,121,0
1124,2,0.15245,40,0
1125,2,0.15245,89,0
1126,2,0.15245,90,0
1127,2,0.15245,106,0
1128,2,0.15245,65,0
1129,2,0.15245,113,0
1130,2,0.15245,91,0
1131,2,0.15245,76,0
1132,2,0.15245,105,0
1133,2,0.15245,75,0
1134,2,0.15245,58,0
1135,2,0.15245,109,0
1136,2,0.15245,83,0
1137,2,0.15245,86,0
1138,2,0.15245,80,0
1139,2,0.15245,81,0
1140,2,0.15245,104,0
1141,2,0.15245,104,0
1142,2,0.15245,84,0
1143,2,0.15245,59,0
1144,2,0.15245,78,0
1145,2,0.15245,96,0
1146,2,0.15245,91,0
1147,2,0.15245,90,0
1148,2,0.15245,92,0
1149,2,0.15245,104,0
1150,2,0.15245,96,0
1151,2,0.15245,147,0
1152,2,0.15245,71,0
1153,2,0.15245,108,0
1154,2,0.15245,125,0
1155,2,0.15245,91,0
1156,2,0.15245,55,0
1157,2,0.15245,73,0
1158,2,0.15245,106,0
1159,2,0.15245,83,0
1160,2,0.15245,68,0
1161,2,0.15245,70,0
1162,2,0.15245,49,0
1163,2,0.15245,85,0
1164,2,0.15245,78,0
1165,2,0.15245,135,0
1166,2,0.15245,148,0
1167,2,0.15245,72,0
1168,2,0.15245,82,0
1169,2,0.15245,162,0
1170,2,0.15245,65,0
1171,2,0.15245,90,0
1172,2,0.15245,74,0
1173,2,0.15245,116,0
1174,2,0.15245,73,0
1175,2,0.15245,81,0
1176,2,0.15245,47,0
1177,2,0.15245,68,0
1178,2,0.15245,96,0
1179,2,0.15245,75,0
1180,2,0.15245,72,0
1181,2,0.15245,103,0
1182,2,0.15245,99,0
1183,2,0.15245,125,0
1184,2,0.15245,58,0
1185,2,0.15245,85,0
1186,2,0.15245,73,0
1187,2,0.15245,102,0
1188,2,0.15245,114,0
1189,2,0.15245,109,0
1190,2,0.15245,94,0
1191,2,0.15245,116,0
1192,2,0.15245,48,0
1193,2,0.15245,127,0
1194,2,0.15245,117,0
1195,2,0.15245,52,0
1196,2,0.15245,72,0
1197,2,0.15245,81,0
1198,2,0.15245,90,0
1199,2,0.15245,81,0
